file,line,col,usage_type,value_or_op,risk_level,module
qtrader/strategy/meta_strategy.py,85,33,literal,0.5,MEDIUM,strategy
qtrader/strategy/meta_strategy.py,122,21,bin_op,/,MEDIUM,strategy
qtrader/strategy/mean_reversion.py,46,16,cast,float(),MEDIUM,strategy
qtrader/strategy/mean_reversion.py,47,13,cast,float(),MEDIUM,strategy
qtrader/strategy/mean_reversion.py,47,44,cast,float(),MEDIUM,strategy
qtrader/strategy/mean_reversion.py,48,16,cast,float(),MEDIUM,strategy
qtrader/strategy/mean_reversion.py,64,15,cast,float(),MEDIUM,strategy
qtrader/strategy/mean_reversion.py,65,14,cast,float(),MEDIUM,strategy
qtrader/strategy/mean_reversion.py,68,15,cast,float(),MEDIUM,strategy
qtrader/strategy/mean_reversion.py,79,34,literal,0.05,MEDIUM,strategy
qtrader/strategy/mean_reversion.py,104,23,cast,float(),MEDIUM,strategy
qtrader/strategy/regime_meta_strategy.py,91,21,bin_op,/,MEDIUM,strategy
qtrader/strategy/regime_meta_strategy.py,98,21,bin_op,/,MEDIUM,strategy
qtrader/strategy/regime_meta_strategy.py,118,24,literal,0.5,MEDIUM,strategy
qtrader/strategy/regime_meta_strategy.py,119,26,literal,0.5,MEDIUM,strategy
qtrader/strategy/momentum.py,105,16,cast,float(),MEDIUM,strategy
qtrader/strategy/momentum.py,106,15,cast,float(),MEDIUM,strategy
qtrader/strategy/momentum.py,109,23,bin_op,-,MEDIUM,strategy
qtrader/strategy/momentum.py,110,14,cast,float(),MEDIUM,strategy
qtrader/strategy/momentum.py,113,55,bin_op,/,MEDIUM,strategy
qtrader/strategy/momentum.py,118,15,cast,float(),MEDIUM,strategy
qtrader/strategy/base.py,52,21,literal,100000.0,MEDIUM,strategy
qtrader/strategy/base.py,98,21,cast,float(),MEDIUM,strategy
qtrader/strategy/base.py,98,80,cast,float(),MEDIUM,strategy
qtrader/strategy/base.py,108,24,cast,float(),MEDIUM,strategy
qtrader/strategy/base.py,109,26,cast,float(),MEDIUM,strategy
qtrader/strategy/base.py,126,15,cast,float(),MEDIUM,strategy
qtrader/strategy/base.py,187,19,bin_op,-,MEDIUM,strategy
qtrader/strategy/base.py,192,27,cast,float(),MEDIUM,strategy
qtrader/strategy/base.py,211,15,cast,float(),MEDIUM,strategy
qtrader/strategy/base.py,211,29,cast,float(),MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,71,45,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,80,41,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,80,92,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,81,68,bin_op,-,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,84,41,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,84,91,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,93,37,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,94,37,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,114,42,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,116,42,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,145,37,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,146,78,literal,5.0,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,155,54,bin_op,+,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,155,58,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,158,54,bin_op,+,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,158,58,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,178,52,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,180,64,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,182,41,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,183,82,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,189,52,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,197,19,bin_op,/,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,197,85,literal,3.0,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,200,37,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,207,44,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,213,37,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,213,77,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,218,33,bin_op,-,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,219,38,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,220,70,bin_op,*,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,220,71,bin_op,-,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,220,91,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,220,98,literal,2.0,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,224,43,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,225,76,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,226,34,bin_op,-,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,246,34,bin_op,*,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,246,45,literal,2.0,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,248,20,bin_op,/,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,248,30,literal,2.0,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,249,44,bin_op,*,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,249,56,literal,0.3,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,259,54,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,260,54,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,269,38,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,269,49,bin_op,-,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,276,39,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,286,45,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,303,50,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,303,94,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,307,30,bin_op,-,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,307,50,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,309,30,bin_op,-,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,309,30,literal,0.5,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,340,17,literal,1e-08,MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,361,20,cast,float(),MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,362,20,cast,float(),MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,363,19,cast,float(),MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,364,21,cast,float(),MEDIUM,strategy
qtrader/strategy/alpha/candle_patterns_alpha.py,365,22,cast,float(),MEDIUM,strategy
qtrader/strategy/validation/feature_validator.py,51,18,literal,0.05,MEDIUM,strategy
qtrader/strategy/validation/feature_validator.py,52,23,literal,0.01,MEDIUM,strategy
qtrader/strategy/validation/feature_validator.py,53,25,literal,0.8,MEDIUM,strategy
qtrader/strategy/validation/feature_validator.py,54,21,literal,0.3,MEDIUM,strategy
